ARM,AUPRC,AUROC,BALANCED_ACCURACY,C,EXPLORATORY_OUTER_RESULT,FN,FP,KERNEL_PARAMS,LEFT_FEATURE,MCC,OUTER_FOLD,PAIR,PAIR_INDEX,RIGHT_FEATURE,SENSITIVITY,SPECIFICITY,THRESHOLD,TN,TP,USED_FOR_PATH_SELECTION
pair_iqp_zz,0.6262239494558866,0.7270133859995611,0.6259600614439325,10.0,True,14,43,"{""feature_scale"": 0.5}",MolWt,0.24069390083941852,5,MolWt__sasa002_frac_polar_hetero_only,17,sasa002_frac_polar_hetero_only,0.7142857142857143,0.5376344086021505,-0.06218996586283154,50,35,False
pair_rbf_control,0.5877646638883017,0.7463243361860873,0.6791748957647575,10.0,True,13,35,"{""gamma"": 0.3}",MolWt,0.3407126996971397,5,MolWt__sasa002_frac_polar_hetero_only,17,sasa002_frac_polar_hetero_only,0.7346938775510204,0.6236559139784946,-0.057351905832826455,58,36,False
pair_phase_no_zz,0.7029388761315238,0.7922975641869652,0.6063199473337723,10.0,True,37,3,"{""feature_scale"": 0.125}",TPSA_SP,0.3288794767098905,5,TPSA_SP__NumHDonors,18,NumHDonors,0.24489795918367346,0.967741935483871,1.00005174493671,90,12,False
pair_iqp_zz,0.7018205488444893,0.8084265964450296,0.6014922097871407,10.0,True,38,2,"{""feature_scale"": 0.25}",TPSA_SP,0.33460751232219954,5,TPSA_SP__NumHDonors,18,NumHDonors,0.22448979591836735,0.978494623655914,1.0209264705079388,91,11,False
pair_rbf_control,0.6757547743064064,0.7887864823348694,0.6063199473337723,10.0,True,37,3,"{""gamma"": 0.01}",TPSA_SP,0.3288794767098905,5,TPSA_SP__NumHDonors,18,NumHDonors,0.24489795918367346,0.967741935483871,0.99765473100654,90,12,False
pair_phase_no_zz,0.5504454781698352,0.6406627166995831,0.5558481457098968,1.0,True,43,1,"{""feature_scale"": 1.0}",TPSA_SP,0.24528012779835587,5,TPSA_SP__NumRotatableBonds,19,NumRotatableBonds,0.12244897959183673,0.989247311827957,0.9846998714385156,92,6,False
pair_iqp_zz,0.530691093075226,0.67357910906298,0.5241386877331577,0.1,True,44,5,"{""feature_scale"": 0.5}",TPSA_SP,0.0897007761637876,5,TPSA_SP__NumRotatableBonds,19,NumRotatableBonds,0.10204081632653061,0.946236559139785,0.8146387125795869,88,5,False
pair_rbf_control,0.5218744240925258,0.6678736010533246,0.5751590958964231,0.1,True,39,5,"{""gamma"": 0.3}",TPSA_SP,0.23248961975879773,5,TPSA_SP__NumRotatableBonds,19,NumRotatableBonds,0.20408163265306123,0.946236559139785,0.7107426782409839,88,10,False
pair_phase_no_zz,0.42991627781385,0.5667105551898178,0.5139346061005048,100.0,True,45,5,"{""feature_scale"": 0.25}",TPSA_SP,0.054377236360377064,5,TPSA_SP__NumAromaticRings,20,NumAromaticRings,0.08163265306122448,0.946236559139785,1.0000241766082918,88,4,False
pair_iqp_zz,0.44716931813267774,0.5900811937678296,0.553653719552337,100.0,True,39,9,"{""feature_scale"": 0.125}",TPSA_SP,0.14984421766874167,5,TPSA_SP__NumAromaticRings,20,NumAromaticRings,0.20408163265306123,0.9032258064516129,0.7171491204383349,84,10,False
pair_rbf_control,0.40472854177223294,0.5625411454904542,0.5031819179284617,100.0,True,45,7,"{""gamma"": 0.03}",TPSA_SP,0.011316874329408847,5,TPSA_SP__NumAromaticRings,20,NumAromaticRings,0.08163265306122448,0.9247311827956989,0.9608781267502415,86,4,False
pair_phase_no_zz,0.6085560016172913,0.7341452710116304,0.6011630458635067,100.0,True,8,59,"{""feature_scale"": 0.5}",TPSA_SP,0.21074960123800404,5,TPSA_SP__nHalogen,21,nHalogen,0.8367346938775511,0.3655913978494624,-0.679925330096923,34,41,False
pair_iqp_zz,0.6351313357718065,0.7475312705727453,0.6540487162606978,100.0,True,26,15,"{""feature_scale"": 0.25}",TPSA_SP,0.33084084816843823,5,TPSA_SP__nHalogen,21,nHalogen,0.46938775510204084,0.8387096774193549,0.8111962797162424,78,23,False
pair_rbf_control,0.5848316578763959,0.7310730743910467,0.6352863726135616,10.0,True,31,9,"{""gamma"": 0.1}",TPSA_SP,0.327787780834039,5,TPSA_SP__nHalogen,21,nHalogen,0.3673469387755102,0.9032258064516129,0.932746203675876,84,18,False
pair_phase_no_zz,0.7956841083752846,0.8180820715382927,0.7953697608075488,100.0,True,19,2,"{""feature_scale"": 1.0}",TPSA_SP,0.6721469147837877,5,TPSA_SP__n_OP,22,n_OP,0.6122448979591837,0.978494623655914,0.9994369250594493,91,30,False
pair_iqp_zz,0.7141316949651343,0.7801184990125082,0.7593811718235681,100.0,True,22,3,"{""feature_scale"": 1.0}",TPSA_SP,0.6041410126856792,5,TPSA_SP__n_OP,22,n_OP,0.5510204081632653,0.967741935483871,1.291783592084363,90,27,False
pair_rbf_control,0.702559204180333,0.7781435154707045,0.7738643844634627,100.0,True,19,6,"{""gamma"": 0.3}",TPSA_SP,0.598550618217503,5,TPSA_SP__n_OP,22,n_OP,0.6122448979591837,0.9354838709677419,0.9282493815482693,87,30,False
pair_phase_no_zz,0.6073960863865365,0.7529076146587668,0.6406627166995831,0.1,True,31,8,"{""feature_scale"": 1.0}",TPSA_SP,0.3458062531640577,5,TPSA_SP__LiPHEX_prediction,23,LiPHEX_prediction,0.3673469387755102,0.9139784946236559,0.6027725760652507,85,18,False
pair_iqp_zz,0.6672434654538204,0.7851656791748958,0.6866359447004609,0.1,True,7,45,"{""feature_scale"": 0.5}",TPSA_SP,0.364270354395072,5,TPSA_SP__LiPHEX_prediction,23,LiPHEX_prediction,0.8571428571428571,0.5161290322580645,-0.2921651583614405,48,42,False
pair_rbf_control,0.5278063426707711,0.6982664033355279,0.5493745885450955,10.0,True,41,6,"{""gamma"": 0.3}",TPSA_SP,0.1574722369425577,5,TPSA_SP__LiPHEX_prediction,23,LiPHEX_prediction,0.16326530612244897,0.9354838709677419,1.0996666321915407,87,8,False
pair_phase_no_zz,0.5646180462127417,0.7204301075268816,0.5096554750932631,0.1,True,47,2,"{""feature_scale"": 1.0}",TPSA_SP,0.055484748139582256,5,TPSA_SP__sasa002_frac_polar_hetero_only,24,sasa002_frac_polar_hetero_only,0.04081632653061224,0.978494623655914,1.0378513787739065,91,2,False
pair_iqp_zz,0.48641006790175917,0.6423085363177529,0.5466315558481457,1.0,True,36,16,"{""feature_scale"": 1.0}",TPSA_SP,0.109979361770924,5,TPSA_SP__sasa002_frac_polar_hetero_only,24,sasa002_frac_polar_hetero_only,0.2653061224489796,0.8279569892473119,0.5722920374311176,77,13,False
pair_rbf_control,0.5019947557244998,0.6813693219223173,0.5752688172043011,10.0,True,0,79,"{""gamma"": 0.1}",TPSA_SP,0.24005767676132125,5,TPSA_SP__sasa002_frac_polar_hetero_only,24,sasa002_frac_polar_hetero_only,1.0,0.15053763440860216,-0.9215520280079782,14,49,False
pair_phase_no_zz,0.5949320065613571,0.7429229756418696,0.6463682247092385,100.0,True,12,43,"{""feature_scale"": 0.125}",NumHDonors,0.2805921243133224,5,NumHDonors__NumRotatableBonds,25,NumRotatableBonds,0.7551020408163265,0.5376344086021505,-0.17037608931516265,50,37,False
pair_iqp_zz,0.4786765863602561,0.6553653719552338,0.6390168970814132,100.0,True,28,14,"{""feature_scale"": 0.5}",NumHDonors,0.3066981734767352,5,NumHDonors__NumRotatableBonds,25,NumRotatableBonds,0.42857142857142855,0.8494623655913979,0.5150408871997922,79,21,False
pair_rbf_control,0.6000812329694427,0.7225148123765636,0.6684222075927145,10.0,True,13,37,"{""gamma"": 0.3}",NumHDonors,0.32039290491810973,5,NumHDonors__NumRotatableBonds,25,NumRotatableBonds,0.7346938775510204,0.6021505376344086,-0.04732667763670412,56,36,False
pair_phase_no_zz,0.3746957055708069,0.5335747202106649,0.4660961158657011,0.1,True,46,12,"{""feature_scale"": 0.25}",NumHDonors,-0.104874879570027,5,NumHDonors__NumAromaticRings,26,NumAromaticRings,0.061224489795918366,0.8709677419354839,0.9720286976329945,81,3,False
pair_iqp_zz,0.37964743193023387,0.5445468509984639,0.5,0.1,True,49,0,"{""feature_scale"": 0.125}",NumHDonors,0.0,5,NumHDonors__NumAromaticRings,26,NumAromaticRings,0.0,1.0,0.8548127166670462,93,0,False
pair_rbf_control,0.37964743193023387,0.5445468509984639,0.5,0.1,True,49,0,"{""gamma"": 0.01}",NumHDonors,0.0,5,NumHDonors__NumAromaticRings,26,NumAromaticRings,0.0,1.0,0.9085316431074512,93,0,False
pair_phase_no_zz,0.5320500661136915,0.7227342549923195,0.5924950625411455,10.0,True,2,72,"{""feature_scale"": 0.125}",NumHDonors,0.2386990340992838,5,NumHDonors__nHalogen,27,nHalogen,0.9591836734693877,0.22580645161290322,-0.09767446833788362,21,47,False
pair_iqp_zz,0.5320500661136915,0.7227342549923195,0.5924950625411455,10.0,True,2,72,"{""feature_scale"": 0.125}",NumHDonors,0.2386990340992838,5,NumHDonors__nHalogen,27,nHalogen,0.9591836734693877,0.22580645161290322,-0.10118974241620915,21,47,False
pair_rbf_control,0.5320500661136915,0.7227342549923195,0.5924950625411455,10.0,True,2,72,"{""gamma"": 0.01}",NumHDonors,0.2386990340992838,5,NumHDonors__nHalogen,27,nHalogen,0.9591836734693877,0.22580645161290322,-0.02703172914951768,21,47,False
pair_phase_no_zz,0.7010045391708505,0.7897739741057713,0.7899934167215273,100.0,True,19,3,"{""feature_scale"": 0.5}",NumHDonors,0.6528109491516051,5,NumHDonors__n_OP,28,n_OP,0.6122448979591837,0.967741935483871,0.6377872985795007,90,30,False
pair_iqp_zz,0.7302654607234531,0.794162826420891,0.7846170726355058,0.1,True,19,4,"{""feature_scale"": 0.125}",NumHDonors,0.6341311995340521,5,NumHDonors__n_OP,28,n_OP,0.6122448979591837,0.956989247311828,-0.5040423027362139,89,30,False
pair_rbf_control,0.7325066793398953,0.8007461048935703,0.7695852534562212,0.1,True,21,3,"{""gamma"": 0.01}",NumHDonors,0.6204735972492517,5,NumHDonors__n_OP,28,n_OP,0.5714285714285714,0.967741935483871,-0.045011828292243594,90,28,False
pair_phase_no_zz,0.5363096362838163,0.7230634189159535,0.6189378977397411,100.0,True,11,50,"{""feature_scale"": 0.125}",NumHDonors,0.23294401246193988,5,NumHDonors__LiPHEX_prediction,29,LiPHEX_prediction,0.7755102040816326,0.46236559139784944,-0.10036188686733238,43,38,False
pair_iqp_zz,0.501548287693143,0.7044107965766953,0.6624972569673031,100.0,True,12,40,"{""feature_scale"": 0.25}",NumHDonors,0.3101083807632595,5,NumHDonors__LiPHEX_prediction,29,LiPHEX_prediction,0.7551020408163265,0.5698924731182796,0.9936107687094682,53,37,False
pair_rbf_control,0.5383226973400959,0.7202106649111257,0.6685319289005924,100.0,True,23,18,"{""gamma"": 0.03}",NumHDonors,0.3465072495950748,5,NumHDonors__LiPHEX_prediction,29,LiPHEX_prediction,0.5306122448979592,0.8064516129032258,0.9986204884318157,75,26,False
pair_phase_no_zz,0.4090254699362206,0.6258503401360545,0.511740179942945,10.0,True,41,13,"{""feature_scale"": 0.125}",NumHDonors,0.031444299984124666,5,NumHDonors__sasa002_frac_polar_hetero_only,30,sasa002_frac_polar_hetero_only,0.16326530612244897,0.8602150537634409,0.9999098447468517,80,8,False
pair_iqp_zz,0.6782471485194008,0.759929778362958,0.6460390607856046,100.0,True,31,7,"{""feature_scale"": 0.125}",NumHDonors,0.36456553222419075,5,NumHDonors__sasa002_frac_polar_hetero_only,30,sasa002_frac_polar_hetero_only,0.3673469387755102,0.9247311827956989,0.9994644550782978,86,18,False
pair_rbf_control,0.6551323184493159,0.7583936800526663,0.6213517665130568,10.0,True,35,4,"{""gamma"": 0.01}",NumHDonors,0.3467915585660772,5,NumHDonors__sasa002_frac_polar_hetero_only,30,sasa002_frac_polar_hetero_only,0.2857142857142857,0.956989247311828,0.999692473478953,89,14,False
pair_phase_no_zz,0.3674866979960145,0.5784507351327628,0.4510642966864165,0.1,True,48,11,"{""feature_scale"": 0.125}",NumRotatableBonds,-0.1672757729092362,5,NumRotatableBonds__NumAromaticRings,31,NumAromaticRings,0.02040816326530612,0.8817204301075269,0.652182444828388,82,1,False
pair_iqp_zz,0.36760298382658607,0.5786701777485188,0.4510642966864165,0.1,True,48,11,"{""feature_scale"": 0.125}",NumRotatableBonds,-0.1672757729092362,5,NumRotatableBonds__NumAromaticRings,31,NumAromaticRings,0.02040816326530612,0.8817204301075269,0.6490249817869638,82,1,False
pair_rbf_control,0.36760298382658607,0.5786701777485188,0.5,0.1,True,49,0,"{""gamma"": 0.01}",NumRotatableBonds,0.0,5,NumRotatableBonds__NumAromaticRings,31,NumAromaticRings,0.0,1.0,0.7713208255519165,93,0,False
pair_phase_no_zz,0.471207089811318,0.6567917489576474,0.6024797015580425,100.0,True,30,17,"{""feature_scale"": 0.5}",NumRotatableBonds,0.22397687396440216,5,NumRotatableBonds__nHalogen,32,nHalogen,0.3877551020408163,0.8172043010752689,0.7198107888990528,76,19,False
pair_iqp_zz,0.502247785051093,0.6793943383805134,0.6620583717357911,10.0,True,21,23,"{""feature_scale"": 0.25}",NumRotatableBonds,0.32117016646288565,5,NumRotatableBonds__nHalogen,32,nHalogen,0.5714285714285714,0.7526881720430108,0.30725203259895184,70,28,False
pair_rbf_control,0.45547970901270474,0.6385780118499014,0.5686855387316216,0.1,True,37,10,"{""gamma"": 0.3}",NumRotatableBonds,0.18048156802976084,5,NumRotatableBonds__nHalogen,32,nHalogen,0.24489795918367346,0.8924731182795699,0.7717873355726039,83,12,False
pair_phase_no_zz,0.7661206923334825,0.7719991222295369,0.7851656791748958,100.0,True,20,2,"{""feature_scale"": 0.25}",NumRotatableBonds,0.6563332841883619,5,NumRotatableBonds__n_OP,33,n_OP,0.5918367346938775,0.978494623655914,0.43498806365774945,91,29,False
pair_iqp_zz,0.6942036731630725,0.7520298441957428,0.7797893350888743,10.0,True,20,3,"{""feature_scale"": 0.5}",NumRotatableBonds,0.6366919140782537,5,NumRotatableBonds__n_OP,33,n_OP,0.5918367346938775,0.967741935483871,0.8791793895073456,90,29,False
pair_rbf_control,0.7233911575167554,0.7959183673469387,0.7899934167215273,10.0,True,19,3,"{""gamma"": 0.01}",NumRotatableBonds,0.6528109491516051,5,NumRotatableBonds__n_OP,33,n_OP,0.6122448979591837,0.967741935483871,-0.10270968757324472,90,30,False
pair_phase_no_zz,0.38172563647539615,0.5997366688610928,0.6109282422646478,0.1,True,16,42,"{""feature_scale"": 0.25}",NumRotatableBonds,0.21127280982409619,5,NumRotatableBonds__LiPHEX_prediction,34,LiPHEX_prediction,0.673469387755102,0.5483870967741935,-0.21025574649578432,51,33,False
pair_iqp_zz,0.47200694096165474,0.6333113890717579,0.5798771121351767,0.1,True,28,25,"{""feature_scale"": 0.5}",NumRotatableBonds,0.16228460869251327,5,NumRotatableBonds__LiPHEX_prediction,34,LiPHEX_prediction,0.42857142857142855,0.7311827956989247,0.02217168800046869,68,21,False
pair_rbf_control,0.47441138063083965,0.6370419135396095,0.6012727671713847,1.0,True,18,40,"{""gamma"": 0.3}",NumRotatableBonds,0.19257674330707897,5,NumRotatableBonds__LiPHEX_prediction,34,LiPHEX_prediction,0.6326530612244898,0.5698924731182796,-0.34238403128329287,53,31,False
pair_phase_no_zz,0.5241200766571978,0.6864165020847048,0.6642527978933509,0.1,True,25,15,"{""feature_scale"": 0.5}",NumRotatableBonds,0.3498898709672799,5,NumRotatableBonds__sasa002_frac_polar_hetero_only,35,sasa002_frac_polar_hetero_only,0.4897959183673469,0.8387096774193549,0.5447436836842973,78,24,False
pair_iqp_zz,0.5085673692959817,0.67412771560237,0.6668861092824226,1.0,True,20,24,"{""feature_scale"": 0.5}",NumRotatableBonds,0.32806262956989757,5,NumRotatableBonds__sasa002_frac_polar_hetero_only,35,sasa002_frac_polar_hetero_only,0.5918367346938775,0.7419354838709677,0.27327290626600914,69,29,False
pair_rbf_control,0.5139273741576461,0.6758832565284179,0.586899275839368,100.0,True,31,18,"{""gamma"": 0.03}",NumRotatableBonds,0.18992471539593847,5,NumRotatableBonds__sasa002_frac_polar_hetero_only,35,sasa002_frac_polar_hetero_only,0.3673469387755102,0.8064516129032258,0.3993724778483849,75,18,False
pair_phase_no_zz,0.321256309256178,0.44338380513495723,0.5021944261575598,100.0,True,4,85,"{""feature_scale"": 0.5}",NumAromaticRings,0.007501155735840189,5,NumAromaticRings__nHalogen,36,nHalogen,0.9183673469387755,0.08602150537634409,-1.0001844308587544,8,45,False
pair_iqp_zz,0.35591158274494905,0.500438885231512,0.4606100504718016,10.0,True,36,32,"{""feature_scale"": 0.125}",NumAromaticRings,-0.0804938704221836,5,NumAromaticRings__nHalogen,36,nHalogen,0.2653061224489796,0.6559139784946236,0.08614306198694877,61,13,False
pair_rbf_control,0.3562744873051632,0.5017555409260478,0.445578231292517,1.0,True,38,31,"{""gamma"": 0.03}",NumAromaticRings,-0.11337505663129067,5,NumAromaticRings__nHalogen,36,nHalogen,0.22448979591836735,0.6666666666666666,0.7712528004500332,62,11,False
pair_phase_no_zz,0.7267843155351026,0.8319069563309194,0.7593811718235681,0.1,True,22,3,"{""feature_scale"": 0.5}",NumAromaticRings,0.6041410126856792,5,NumAromaticRings__n_OP,37,n_OP,0.5510204081632653,0.967741935483871,0.231621255351109,90,27,False
pair_iqp_zz,0.6363176309957451,0.771340794382269,0.6981566820276498,10.0,True,28,3,"{""feature_scale"": 1.0}",NumAromaticRings,0.5027263015608273,5,NumAromaticRings__n_OP,37,n_OP,0.42857142857142855,0.967741935483871,1.0001110204955739,90,21,False
pair_rbf_control,0.7418020141051311,0.8380513495720869,0.7797893350888743,0.1,True,20,3,"{""gamma"": 0.3}",NumAromaticRings,0.6366919140782537,5,NumAromaticRings__n_OP,37,n_OP,0.5918367346938775,0.967741935483871,-0.006991035202484008,90,29,False
pair_phase_no_zz,0.4278134022666772,0.5374149659863945,0.5051569014702655,100.0,True,29,37,"{""feature_scale"": 1.0}",NumAromaticRings,0.010002566628360462,5,NumAromaticRings__LiPHEX_prediction,38,LiPHEX_prediction,0.40816326530612246,0.6021505376344086,0.9953909556034136,56,20,False
pair_iqp_zz,0.2965463830632191,0.4301075268817204,0.4504059688391485,1.0,True,37,32,"{""feature_scale"": 0.125}",NumAromaticRings,-0.10196697709438397,5,NumAromaticRings__LiPHEX_prediction,38,LiPHEX_prediction,0.24489795918367346,0.6559139784946236,0.38189286487098845,61,12,False
pair_rbf_control,0.3049342567555903,0.4518323458415624,0.45633091946456006,0.1,True,38,29,"{""gamma"": 0.03}",NumAromaticRings,-0.09230250260321349,5,NumAromaticRings__LiPHEX_prediction,38,LiPHEX_prediction,0.22448979591836735,0.6881720430107527,0.5177414503356222,64,11,False
pair_phase_no_zz,0.36593044642936523,0.5198595567259161,0.5727452271231073,1.0,True,15,51,"{""feature_scale"": 0.5}",NumAromaticRings,0.14110003562985077,5,NumAromaticRings__sasa002_frac_polar_hetero_only,39,sasa002_frac_polar_hetero_only,0.6938775510204082,0.45161290322580644,-0.35529048059270696,42,34,False
pair_iqp_zz,0.4300744547349268,0.5584814570989687,0.511081852095677,1.0,True,30,34,"{""feature_scale"": 0.5}",NumAromaticRings,0.02178456646059149,5,NumAromaticRings__sasa002_frac_polar_hetero_only,39,sasa002_frac_polar_hetero_only,0.3877551020408163,0.6344086021505376,0.7938116247447864,59,19,False
pair_rbf_control,0.45597015064386925,0.5663813912661839,0.532696949747641,10.0,True,40,11,"{""gamma"": 0.1}",NumAromaticRings,0.08936795839415006,5,NumAromaticRings__sasa002_frac_polar_hetero_only,39,sasa002_frac_polar_hetero_only,0.1836734693877551,0.8817204301075269,0.9722688077572602,82,9,False
pair_phase_no_zz,0.6832716252526023,0.7777046302391925,0.7797893350888743,100.0,True,20,3,"{""feature_scale"": 0.5}",nHalogen,0.6366919140782537,5,nHalogen__n_OP,40,n_OP,0.5918367346938775,0.967741935483871,0.9996642753353342,90,29,False
pair_iqp_zz,0.7236071745566423,0.782093482554312,0.7948211542681589,1.0,True,18,4,"{""feature_scale"": 0.25}",nHalogen,0.65043251154853,5,nHalogen__n_OP,40,n_OP,0.6326530612244898,0.956989247311828,-0.0811256415784054,89,31,False
pair_rbf_control,0.7442977410263575,0.7836295808646039,0.8001974983541804,10.0,True,18,3,"{""gamma"": 0.01}",nHalogen,0.6688446268023001,5,nHalogen__n_OP,40,n_OP,0.6326530612244898,0.967741935483871,-0.13324444712328765,90,31,False
pair_phase_no_zz,0.5369662630666743,0.6605222734254993,0.5933728330041694,1.0,True,33,13,"{""feature_scale"": 0.5}",nHalogen,0.22021749851072075,5,nHalogen__LiPHEX_prediction,41,LiPHEX_prediction,0.32653061224489793,0.8602150537634409,0.9118469545584753,80,16,False
pair_iqp_zz,0.5556124369568205,0.663155584814571,0.5937019969278035,10.0,True,14,49,"{""feature_scale"": 0.25}",nHalogen,0.18124444997600198,5,nHalogen__LiPHEX_prediction,41,LiPHEX_prediction,0.7142857142857143,0.4731182795698925,0.13791979268405075,44,35,False
pair_rbf_control,0.5417289035534885,0.6668861092824226,0.6124643405749397,100.0,True,9,55,"{""gamma"": 0.03}",nHalogen,0.22723416013849432,5,nHalogen__LiPHEX_prediction,41,LiPHEX_prediction,0.8163265306122449,0.40860215053763443,-0.1172782109568784,38,40,False
pair_phase_no_zz,0.5802320103050707,0.7375466315558481,0.6830151415404871,100.0,True,20,21,"{""feature_scale"": 0.25}",nHalogen,0.36431547251961194,5,nHalogen__sasa002_frac_polar_hetero_only,42,sasa002_frac_polar_hetero_only,0.5918367346938775,0.7741935483870968,0.6789016156904849,72,29,False
pair_iqp_zz,0.6007093479933734,0.7366688610928243,0.6926706166337503,10.0,True,18,23,"{""feature_scale"": 0.25}",nHalogen,0.37735210874830855,5,nHalogen__sasa002_frac_polar_hetero_only,42,sasa002_frac_polar_hetero_only,0.6326530612244898,0.7526881720430108,0.5597204399153544,70,31,False
pair_rbf_control,0.5647494366661521,0.7344744349352644,0.7103357472021066,100.0,True,11,33,"{""gamma"": 0.03}",nHalogen,0.399967082253164,5,nHalogen__sasa002_frac_polar_hetero_only,42,sasa002_frac_polar_hetero_only,0.7755102040816326,0.6451612903225806,-0.35435450959077985,60,38,False
pair_phase_no_zz,0.8133802040505332,0.849462365591398,0.7953697608075488,1.0,True,19,2,"{""feature_scale"": 1.0}",n_OP,0.6721469147837877,5,n_OP__LiPHEX_prediction,43,LiPHEX_prediction,0.6122448979591837,0.978494623655914,0.2916677792994864,91,30,False
pair_iqp_zz,0.6614239776595968,0.771121351766513,0.7631116962914197,1.0,True,19,8,"{""feature_scale"": 1.0}",n_OP,0.5650686281395405,5,n_OP__LiPHEX_prediction,43,LiPHEX_prediction,0.6122448979591837,0.9139784946236559,0.4524062902577894,85,30,False
pair_rbf_control,0.6619538754165288,0.7702435813034891,0.7792407285494843,10.0,True,19,5,"{""gamma"": 0.3}",n_OP,0.6160590777413506,5,n_OP__LiPHEX_prediction,43,LiPHEX_prediction,0.6122448979591837,0.946236559139785,0.3280004062312973,88,30,False
pair_phase_no_zz,0.7431438550314108,0.7693658108404652,0.7797893350888743,10.0,True,20,3,"{""feature_scale"": 0.25}",n_OP,0.6366919140782537,5,n_OP__sasa002_frac_polar_hetero_only,44,sasa002_frac_polar_hetero_only,0.5918367346938775,0.967741935483871,0.9760493549755649,90,29,False
pair_iqp_zz,0.7187337260195286,0.7338161070879966,0.7636603028308098,100.0,True,20,6,"{""feature_scale"": 0.5}",n_OP,0.5816856439341711,5,n_OP__sasa002_frac_polar_hetero_only,44,sasa002_frac_polar_hetero_only,0.5918367346938775,0.9354838709677419,0.6300872309154149,87,29,False
pair_rbf_control,0.7000756948760132,0.7557603686635945,0.7738643844634627,1.0,True,19,6,"{""gamma"": 0.3}",n_OP,0.598550618217503,5,n_OP__sasa002_frac_polar_hetero_only,44,sasa002_frac_polar_hetero_only,0.6122448979591837,0.9354838709677419,0.5285463915848043,87,30,False
pair_phase_no_zz,0.5168381128884952,0.6973886328725039,0.6872942725477288,10.0,True,18,24,"{""feature_scale"": 0.25}",LiPHEX_prediction,0.3655552586433791,5,LiPHEX_prediction__sasa002_frac_polar_hetero_only,45,sasa002_frac_polar_hetero_only,0.6326530612244898,0.7419354838709677,0.5567891118043997,69,31,False
pair_iqp_zz,0.6327910499906837,0.7386438446346282,0.6492209787140663,0.1,True,27,14,"{""feature_scale"": 0.5}",LiPHEX_prediction,0.3261333496697933,5,LiPHEX_prediction__sasa002_frac_polar_hetero_only,45,sasa002_frac_polar_hetero_only,0.4489795918367347,0.8494623655913979,0.5467340727088352,79,22,False
pair_rbf_control,0.5493743471695169,0.6883914856265086,0.5950186526223392,1.0,True,36,7,"{""gamma"": 0.3}",LiPHEX_prediction,0.25970688580313406,5,LiPHEX_prediction__sasa002_frac_polar_hetero_only,45,sasa002_frac_polar_hetero_only,0.2653061224489796,0.9247311827956989,0.775694772067692,86,13,False
